,rep,t,genotype,drivers,tissue,blood,diff,pcterr,logprob,popsize,cellhge,cell_ID,is_outer,norm_t,norm_t_binned,norm_age,r_mean,r_std,centroid_x,centroid_y,centroid_r
2675,0,635.0001044770589,345,"(57, 118, 253, 292, 343)",0.0007166403898523721,0.0009459942399461833,0.00022935385009381117,32.00403624209041,0.12058719598945981,5,4.5,1914355,True,0.9589310328419202,0.98,0.060405080575140005,56.04320253755075,4.08647912864276,49.4,26.4,56.01178447434075
2676,0,635.0001044770589,346,"(57, 118, 235, 268, 344)",0.0008599684678228465,0.00113519308793542,0.0002752246201125736,32.004036242090436,0.12058719843823683,6,5.4,1890237,True,0.9589310328419202,0.98,0.060405080575140005,43.29036544769553,1.7700596842940957,-37.5,21.5,43.22614949310197
2677,0,635.0001044770589,354,"(57, 118, 235, 268, 352)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1922780,True,0.9589310328419202,0.98,0.052854451367117875,60.74537019394976,,-33.0,51.0,60.74537019394976
2678,0,635.0001044770589,356,"(57, 118, 253, 278, 354)",0.0007166403898523721,0.0006096407324097626,-0.00010699965744260956,-14.930732199541737,-0.07022729455794523,5,2.9,1910249,True,0.9589310328419202,0.98,0.052854451367117875,29.024540925226848,4.971924184839305,17.6,23.0,28.961353559528256
2679,0,635.0001044770589,357,"(57, 118, 235, 268, 355)",0.0004299842339114232,0.00056759654396771,0.0001376123100562868,32.004036242090436,0.12058718619435324,3,2.7,1902940,True,0.9589310328419202,0.98,0.052854451367117875,50.60061383661232,3.219754499501118,-24.333333333333332,44.333333333333336,50.57228050578257
2680,0,635.0001044770589,358,"(57, 118, 235, 356)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1898887,True,0.9589310328419202,0.98,0.052854451367117875,47.80167361086848,,29.0,38.0,47.80167361086848
2681,0,635.0001044770589,359,"(57, 118, 253, 292, 357)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1924922,True,0.9589310328419202,0.98,0.052854451367117875,36.23534186398688,,28.0,23.0,36.235341863986875
2682,0,635.0001044770589,363,"(57, 118, 235, 268, 361)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1916880,True,0.9589310328419202,0.98,0.052854451367117875,51.96486072877485,1.1430218187187309,6.5,51.5,51.90857347298228
2683,0,635.0001044770589,365,"(363,)",0.0004299842339114232,6.306628266307889e-05,-0.00036691795124834433,-85.33288486198995,-0.8336547111283492,3,0.30000000000000004,1911970,True,0.9589310328419202,0.98,0.052854451367117875,21.721964463145767,0.4841381959199729,6.666666666666667,-20.666666666666668,21.71532996653644
2684,0,635.0001044770589,368,"(366,)",0.002149921169557116,0.00031533141331539446,-0.0018345897562417218,-85.33288486198995,-0.833655181231346,15,1.5,1924451,True,0.9589310328419202,0.98,0.052854451367117875,18.247032496661898,2.2942019463120995,18.133333333333333,-1.8666666666666667,18.229158571426773
2685,0,635.0001044770589,371,"(369,)",0.0007166403898523721,0.0002732872248733419,-0.00044335316497903023,-61.865500641173874,-0.41868185247282846,5,1.3,1917828,True,0.9589310328419202,0.98,0.045303955246275444,24.066943123384913,0.8531183210402332,21.8,10.0,23.9841614404173
2686,0,635.0001044770589,373,"(57, 118, 235, 268, 371)",0.005303138884907553,0.007000357375601758,0.0016972184906942044,32.00403624209044,0.12058720869662776,37,33.300000000000004,1926132,True,0.9589310328419202,0.98,0.045303955246275444,72.83330027154916,5.292772187697675,-15.675675675675675,70.97297297297297,72.68348987570232
2687,0,635.0001044770589,377,"(57, 118, 235, 268, 375)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1917125,True,0.9589310328419202,0.98,0.045303955246275444,27.892651361962702,,7.0,27.0,27.892651361962706
2688,0,635.0001044770589,379,"(57, 118, 253, 292, 377)",0.0015766088576752186,0.0020811873278816033,0.0005045784702063848,32.00403624209042,0.12058720400363929,11,9.9,1925454,True,0.9589310328419202,0.98,0.045303955246275444,39.04393646532332,2.761906555438834,13.636363636363637,36.45454545454545,38.92151458410452
2689,0,635.0001044770589,380,"(57, 118, 253, 278, 378)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1924880,True,0.9589310328419202,0.98,0.03775333551635571,36.82185924874034,2.073972741361762,25.0,27.0,36.796738985948195
2690,0,635.0001044770589,381,"(57, 118, 253, 379)",0.001003296545793321,0.0013243919359246566,0.00032109539013133563,32.00403624209041,0.12058720018736319,7,6.3,1402530,True,0.9589310328419202,0.98,0.03775333551635571,32.13845551199161,3.0231810268367587,20.714285714285715,24.285714285714285,31.919861387863328
2691,0,635.0001044770589,382,"(57, 118, 235, 268, 355, 380)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1918869,True,0.9589310328419202,0.98,0.03775333551635571,48.682069954150634,3.333486156918781,-27.0,40.5,48.67494221876385
2692,0,635.0001044770589,385,"(57, 118, 235, 268, 383)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1924438,True,0.9589310328419202,0.98,0.03775333551635571,42.20189569201838,,-10.0,41.0,42.20189569201838
2693,0,635.0001044770589,389,"(57, 118, 253, 278, 387)",0.0011466246237637953,0.0015135907839138934,0.0003669661601500981,32.00403624209043,0.12058720149920807,8,7.2,1832948,True,0.9589310328419202,0.98,0.03775333551635571,40.11917847857981,2.580480177654288,35.875,17.75,40.02596813320073
2694,0,635.0001044770589,390,"(57, 118, 235, 388)",0.0004299842339114232,0.00056759654396771,0.0001376123100562868,32.004036242090436,0.12058718619435324,3,2.7,1906582,True,0.9589310328419202,0.98,0.03775333551635571,51.7522475089778,0.7465364386625578,19.333333333333332,48.0,51.74724898753341
2695,0,635.0001044770589,392,"(57, 118, 235, 268, 390)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1883307,True,0.9589310328419202,0.98,0.03775333551635571,36.89173349139343,,-31.0,20.0,36.89173349139343
2696,0,635.0001044770589,394,"(57, 118, 235, 268, 392)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1918227,True,0.9589310328419202,0.98,0.03775333551635571,55.27574940656994,1.4775165258517329,-5.5,55.0,55.274315916164895
2697,0,635.0001044770589,398,"(57, 118, 235, 331, 396)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1849968,True,0.9589310328419202,0.98,0.030202658982254948,48.84669896727925,,19.0,45.0,48.84669896727925
2698,0,635.0001044770589,402,"(57, 118, 235, 268, 400)",0.0004299842339114232,0.00056759654396771,0.0001376123100562868,32.004036242090436,0.12058718619435324,3,2.7,1802203,True,0.9589310328419202,0.98,0.030202658982254948,27.33246302965678,0.9511556647930258,-24.0,13.0,27.294688127912362
2699,0,635.0001044770589,404,"(57, 118, 235, 268, 402)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1643616,True,0.9589310328419202,0.98,0.030202658982254948,57.723478758647246,,-14.0,56.0,57.723478758647246
2700,0,635.0001044770589,405,"(57, 118, 235, 268, 403)",0.0005733123118818977,0.0007567953919569467,0.00018348308007504904,32.00403624209043,0.12058719231629468,4,3.6,1908210,True,0.9589310328419202,0.98,0.030202658982254948,44.22222140404598,2.6191943014438874,18.75,40.0,44.17649261768073
2701,0,635.0001044770589,407,"(57, 118, 235, 268, 405)",0.0004299842339114232,0.00056759654396771,0.0001376123100562868,32.004036242090436,0.12058718619435324,3,2.7,1710919,True,0.9589310328419202,0.98,0.030202658982254948,63.723609094179096,0.6726559435430298,7.0,63.333333333333336,63.719001177914826
2702,0,635.0001044770589,410,"(57, 118, 235, 268, 408)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1918942,True,0.9589310328419202,0.98,0.02265201298737139,41.23105625617661,,-38.0,16.0,41.23105625617661
2703,0,635.0001044770589,411,"(57, 118, 235, 268, 409)",0.0004299842339114232,0.00056759654396771,0.0001376123100562868,32.004036242090436,0.12058718619435324,3,2.7,1841099,True,0.9589310328419202,0.98,0.02265201298737139,28.796561608313663,2.0339762309067715,-19.666666666666668,21.0,28.771127502720116
2704,0,635.0001044770589,416,"(57, 118, 235, 268, 414)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1802822,True,0.9589310328419202,0.98,0.02265201298737139,58.137767414994535,,-44.0,38.0,58.137767414994535
2705,0,635.0001044770589,418,"(57, 118, 235, 268, 416)",0.0005733123118818977,0.0007567953919569467,0.00018348308007504904,32.00403624209043,0.12058719231629468,4,3.6,1856339,True,0.9589310328419202,0.98,0.02265201298737139,30.464475299317545,2.9812178131922833,-23.75,19.0,30.41484012780603
2706,0,635.0001044770589,421,"(57, 118, 253, 292, 419)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1919435,True,0.9589310328419202,0.98,0.02265201298737139,44.56349020909033,8.377987871119181,44.0,7.0,44.553338819890925
2707,0,635.0001044770589,422,"(57, 118, 253, 420)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1876481,True,0.9589310328419202,0.98,0.02265201298737139,43.162477491812176,0.03276488386565144,29.5,31.5,43.15669125408017
2708,0,635.0001044770589,424,"(57, 118, 235, 268, 422)",0.0007166403898523721,0.0009459942399461833,0.00022935385009381117,32.00403624209041,0.12058719598945981,5,4.5,1830948,True,0.9589310328419202,0.98,0.02265201298737139,69.0638763015339,1.651132265456717,-33.8,60.2,69.03969872471924
2709,0,635.0001044770589,425,"(57, 118, 253, 292, 423)",0.0004299842339114232,0.00056759654396771,0.0001376123100562868,32.004036242090436,0.12058718619435324,3,2.7,1922155,True,0.9589310328419202,0.98,0.015101300738054269,43.290199307292454,0.9684863976038907,38.666666666666664,19.333333333333332,43.230647564995934
2710,0,635.0001044770589,427,"(57, 118, 235, 268, 425)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1920113,True,0.9589310328419202,0.98,0.015101300738054269,51.29294003082878,0.26192744721729394,-44.5,25.5,51.288400248009296
2711,0,635.0001044770589,428,"(57, 118, 235, 268, 426)",0.0004299842339114232,0.00056759654396771,0.0001376123100562868,32.004036242090436,0.12058718619435324,3,2.7,1925215,True,0.9589310328419202,0.98,0.015101300738054269,73.91676037528094,1.9921855924954288,-22.666666666666668,70.33333333333333,73.89557196175934
2712,0,635.0001044770589,429,"(57, 118, 235, 427)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1918358,True,0.9589310328419202,0.98,0.015101300738054269,54.70831746635972,,17.0,52.0,54.70831746635972
2713,0,635.0001044770589,430,"(57, 118, 253, 278, 428)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1925056,True,0.9589310328419202,0.98,0.015101300738054269,50.24937810560445,,26.0,43.0,50.24937810560445
2714,0,635.0001044770589,432,"(57, 118, 235, 268, 430)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1911947,True,0.9589310328419202,0.98,0.015101300738054269,66.37017402418047,,-7.0,66.0,66.37017402418047
2715,0,635.0001044770589,433,"(57, 118, 235, 268, 431)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1914243,True,0.9589310328419202,0.98,0.015101300738054269,67.75883117918738,0.6939700719535004,13.0,66.5,67.75876327088622
2716,0,635.0001044770589,435,"(57, 118, 235, 268, 433)",0.0007166403898523721,0.0009459942399461833,0.00022935385009381117,32.00403624209041,0.12058719598945981,5,4.5,1917942,True,0.9589310328419202,0.98,0.015101300738054269,59.29079241051255,2.180004396069777,-16.2,57.0,59.25740460060666
2717,0,635.0001044770589,436,"(57, 118, 235, 331, 434)",0.0004299842339114232,0.00056759654396771,0.0001376123100562868,32.004036242090436,0.12058718619435324,3,2.7,1908760,True,0.9589310328419202,0.98,0.015101300738054269,44.50285406400045,2.060089861490954,22.0,38.666666666666664,44.487201655207656
2718,0,635.0001044770589,437,"(57, 118, 235, 268, 435)",0.0005733123118818977,0.0007567953919569467,0.00018348308007504904,32.00403624209043,0.12058719231629468,4,3.6,1919977,True,0.9589310328419202,0.98,0.007550643610812539,66.89589875465737,0.9582830525691359,-3.5,66.75,66.84169731537344
2719,0,635.0001044770589,438,"(57, 118, 235, 268, 436)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1915696,True,0.9589310328419202,0.98,0.007550643610812539,70.33473921619972,0.22117589912838248,-37.5,59.5,70.33135858207206
2720,0,635.0001044770589,441,"(57, 118, 253, 292, 439)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1924912,True,0.9589310328419202,0.98,0.007550643610812539,40.79215610874228,,40.0,8.0,40.792156108742276
2721,0,635.0001044770589,442,"(57, 118, 235, 268, 440)",0.0005733123118818977,0.0007567953919569467,0.00018348308007504904,32.00403624209043,0.12058719231629468,4,3.6,1904126,True,0.9589310328419202,0.98,0.007550643610812539,59.28454284817902,1.2071891773459278,-33.0,49.25,59.28374566438932
2722,0,635.0001044770589,444,"(57, 118, 235, 268, 442)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1904009,True,0.9589310328419202,0.98,0.007550643610812539,59.71734574730771,0.8229421565455347,-5.0,59.5,59.70971445250764
2723,0,635.0001044770589,446,"(57, 118, 235, 268, 444)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1917477,True,0.9589310328419202,0.98,0.007550643610812539,56.753854494650845,,-14.0,55.0,56.753854494650845
2724,0,635.0001044770589,447,"(57, 118, 235, 268, 445)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1919913,True,0.9589310328419202,0.98,0.007550643610812539,73.43704787094863,,8.0,73.0,73.43704787094863
2725,0,635.0001044770589,450,"(448,)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1915341,True,0.9589310328419202,0.98,0.007550643610812539,31.622776601683796,,30.0,-10.0,31.622776601683793
2726,0,635.0001044770589,452,"(57, 118, 253, 292, 450)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1915926,True,0.9589310328419202,0.98,0.007550643610812539,27.29468812791236,,27.0,4.0,27.294688127912362
2727,0,635.0001044770589,453,"(57, 118, 212, 451)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1924632,True,0.9589310328419202,0.98,0.007550643610812539,43.46262762420146,,17.0,40.0,43.46262762420146
2728,0,635.0001044770589,455,"(57, 118, 235, 268, 453)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1915287,True,0.9589310328419202,0.98,0.007550643610812539,64.32728814430156,,13.0,63.0,64.32728814430156
2729,0,635.0001044770589,456,"(57, 118, 235, 268, 454)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1917485,True,0.9589310328419202,0.98,0.007550643610812539,70.57619995437555,,9.0,70.0,70.57619995437555
2730,0,635.0001044770589,457,"(57, 118, 235, 455)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1908155,True,0.9589310328419202,0.98,0.007550643610812539,60.802960454241045,,36.0,49.0,60.802960454241045
2731,0,635.0001044770589,458,"(57, 118, 253, 292, 441, 456)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1924375,True,0.9589310328419202,0.98,0.007550643610812539,39.70406049523803,0.4185216612763522,32.0,23.5,39.702015062210634
2732,0,635.0001044770589,459,"(57, 118, 235, 268, 457)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1905089,True,0.9589310328419202,0.98,0.007550643610812539,43.86342439892262,,-30.0,32.0,43.86342439892262
2733,0,635.0001044770589,460,"(57, 118, 235, 268, 458)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1911785,True,0.9589310328419202,0.98,0.007550643610812539,59.53990258641679,,29.0,52.0,59.53990258641679
2734,0,635.0001044770589,461,"(57, 118, 253, 292, 459)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1919523,True,0.9589310328419202,0.98,0.007550643610812539,42.35531752503667,1.026720364385576,39.0,16.5,42.34678264047931
2735,0,635.0001044770589,462,"(57, 118, 235, 268, 460)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1916557,True,0.9589310328419202,0.98,0.007550643610812539,70.60453243241541,,19.0,68.0,70.60453243241541
2736,0,635.0001044770589,464,"(57, 118, 235, 268, 462)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1907529,True,0.9589310328419202,0.98,0.0,71.19691004531025,,-13.0,70.0,71.19691004531025
2737,0,635.0001044770589,465,"(57, 118, 235, 463)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1920936,True,0.9589310328419202,0.98,0.0,64.00781202322104,,31.0,56.0,64.00781202322104
2738,0,635.0001044770589,466,"(57, 118, 253, 278, 464)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1925921,True,0.9589310328419202,0.98,0.0,41.340053217188775,,35.0,22.0,41.340053217188775
2739,0,635.0001044770589,467,"(57, 118, 235, 268, 465)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1923417,True,0.9589310328419202,0.98,0.0,53.25410782277739,,-30.0,44.0,53.25410782277739
2740,0,635.0001044770589,468,"(57, 118, 235, 268, 466)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1902167,True,0.9589310328419202,0.98,0.0,50.99019513592785,,-38.0,34.0,50.99019513592785
2741,0,635.0001044770589,470,"(468,)",0.00028665615594094884,0.00037839769597847336,9.174154003752452e-05,32.00403624209043,0.120587173950472,2,1.8,1898701,True,0.9589310328419202,0.98,0.0,27.071194281872316,0.5485255748343918,26.5,-5.5,27.064737205448715
2742,0,635.0001044770589,472,"(57, 118, 235, 268, 470)",0.0004299842339114232,0.00056759654396771,0.0001376123100562868,32.004036242090436,0.12058718619435324,3,2.7,1889862,True,0.9589310328419202,0.98,0.0,47.65714402753841,0.4415141081443224,-32.333333333333336,35.0,47.64918094201037
2743,0,635.0001044770589,473,"(57, 118, 253, 292, 471)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1906893,True,0.9589310328419202,0.98,0.0,52.354560450833695,,46.0,25.0,52.354560450833695
2744,0,635.0001044770589,474,"(472,)",0.00014332807797047442,2.10220942210263e-05,-0.00012230598374944813,-85.33288486198997,-0.8336535358738489,1,0.1,1920478,True,0.9589310328419202,0.98,0.0,24.08318915758459,,-16.0,18.0,24.08318915758459
2745,0,635.0001044770589,475,"(57, 118, 235, 268, 473)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1921132,True,0.9589310328419202,0.98,0.0,49.8196748283246,,-31.0,39.0,49.8196748283246
2746,0,635.0001044770589,476,"(56, 209, 474)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1901556,True,0.9589310328419202,0.98,0.0,27.65863337187866,,-27.0,-6.0,27.65863337187866
2747,0,635.0001044770589,477,"(57, 118, 253, 292, 475)",0.00014332807797047442,0.00018919884798923668,4.587077001876226e-05,32.00403624209043,0.1205871372188436,1,0.9,1909744,True,0.9589310328419202,0.98,0.0,32.984845004941285,,32.0,8.0,32.984845004941285
2748,0,640.0000998914089,1,(),0.1331376734258271,0.038900812509581474,-0.09423686091624564,-70.78151397075925,-0.5343422902186523,998,203.0,1872777,True,0.9664816627285657,0.98,0.9588345877375068,18.49761509859231,5.956340585671594,1.4539078156312626,-6.408817635270541,6.571665802405685
2749,0,640.0000998914089,58,"(56,)",0.009204909284951974,0.0036217997853748274,-0.005583109499577146,-60.653606969319256,-0.4050950669256718,69,18.900000000000002,1914144,True,0.9664816627285657,0.98,0.8305697489353522,21.623973645396813,4.219805719391284,-20.057971014492754,-7.434782608695652,21.391544910473268
2750,0,640.0000998914089,59,"(57,)",0.0076040554962646745,0.0013988962133987429,-0.006205159282865932,-81.60328769186496,-0.735259757852588,57,7.300000000000001,1892590,True,0.9664816627285657,0.98,0.8230195373145057,20.33651120642541,3.1489788061348123,-4.385964912280702,19.07017543859649,19.568042300409264
2751,0,640.0000998914089,90,"(88,)",0.005069370330843116,0.0008814962440594819,-0.004187874086783634,-82.6113267224477,-0.7597335118691015,38,4.6000000000000005,1915774,True,0.9664816627285657,0.98,0.7248609055300783,19.06468338015145,3.5505546173304685,-15.31578947368421,11.157894736842104,18.9491958183102
2752,0,640.0000998914089,97,"(95,)",0.011472785485592316,0.006400429250344932,-0.005072356235247383,-44.212072487691145,-0.2534597690667485,86,33.4,1905029,True,0.9664816627285657,0.98,0.6946583104832654,23.030361694277754,4.837123427925716,-18.08139534883721,-14.046511627906977,22.89631731684984
2753,0,640.0000998914089,108,"(106,)",0.011472785485592316,0.0016480147171546832,-0.009824770768437633,-85.63544381419592,-0.842707765067557,86,8.6,1921415,True,0.9664816627285657,0.98,0.6493548400476595,9.880147443533689,5.068833301759231,0.03488372093023256,5.930232558139535,5.930335156431221
2754,0,640.0000998914089,110,"(108,)",0.0096051227321238,0.003372681281618887,-0.006232441450504913,-64.88664043470115,-0.4545276078964849,72,17.6,1925792,True,0.9664816627285657,0.98,0.6418039926182251,21.57492734799873,3.894055988329721,13.680555555555555,16.27777777777778,21.263199422743465
2755,0,640.0000998914089,112,"(110,)",0.008137673425827108,0.0011689406714701824,-0.006968732754356925,-85.63544381419592,-0.8427077558187244,61,6.1000000000000005,1924484,True,0.9664816627285657,0.98,0.634252982479959,14.288620646274621,4.922659378896281,12.491803278688524,-5.80327868852459,13.774004235883515
2756,0,640.0000998914089,120,"(57, 118)",0.023745997865528282,0.005557258929940211,-0.01818873893558807,-76.59707138267875,-0.6307297860586595,178,29.0,1924034,True,0.9664816627285657,0.98,0.6267029491145504,18.911153738796315,3.895202785953298,8.97752808988764,14.831460674157304,17.336903885463407
2757,0,640.0000998914089,152,"(106, 150)",0.020277481323372464,0.002912770197761766,-0.017364711125610697,-85.63544381419591,-0.8427077748664519,152,15.200000000000001,1883039,True,0.9664816627285657,0.98,0.5134429521382566,8.203402669665143,3.343508156003233,-0.2894736842105263,-1.5855263157894737,1.6117346902984242
2758,0,640.0000998914089,202,"(106, 200)",0.004402347918890074,0.0006323777403035413,-0.003769970178586533,-85.63544381419592,-0.8427077288233455,33,3.3000000000000003,1917803,True,0.9664816627285657,0.98,0.3775315598621099,12.686377385964224,2.6566093938606268,-11.666666666666666,-3.090909090909091,12.069168576143742
2759,0,640.0000998914089,211,"(56, 209)",0.012540021344717182,0.0037942664418212477,-0.008745754902895935,-69.74274335330631,-0.5191704429900722,94,19.8,1873984,True,0.9664816627285657,0.98,0.34732926942594405,18.903033361044653,4.744528253758054,-18.46808510638298,-1.1702127659574468,18.505122680334075
2760,0,640.0000998914089,214,"(57, 118, 212)",0.00240128068303095,0.003104399816035566,0.0007031191330046159,29.28100567223667,0.11153471770830713,18,16.2,1904795,True,0.9664816627285657,0.98,0.33977878617042895,49.11890203242329,9.343139465831559,23.833333333333332,42.388888888888886,48.62967899351532
2761,0,640.0000998914089,234,"(57, 232)",0.0038687299893276415,0.0011689406714701824,-0.0026997893178574593,-69.78489905744661,-0.5197759245958384,29,6.1000000000000005,1916117,True,0.9664816627285657,0.98,0.29447466840638686,22.17590982911951,3.114721234213286,-8.655172413793103,19.862068965517242,21.665959316481885
2762,0,640.0000998914089,237,"(57, 118, 235)",0.013207043756670225,0.017074198988195614,0.0038671552315253897,29.281005672236688,0.11153472105983213,99,89.10000000000001,1897688,True,0.9664816627285657,0.98,0.286923916673432,61.4820865723725,10.688230242397957,29.666666666666668,53.323232323232325,61.02030986899788
2763,0,640.0000998914089,255,"(57, 118, 253)",0.01200640341515475,0.011689406714701823,-0.0003169967004529265,-2.640230296216819,-0.011620461965175249,90,61.0,1875842,True,0.9664816627285657,0.98,0.2265190389679905,44.644032804478655,18.138335511304245,27.4,32.922222222222224,42.83261276234947
2764,0,640.0000998914089,264,"(110, 262)",0.002934898612593383,0.00042158516020236085,-0.0025133134523910223,-85.63544381419592,-0.8427076994176678,22,2.2,1921267,True,0.9664816627285657,0.98,0.18876592401838516,17.66019173362398,1.5974356607666038,14.681818181818182,-9.636363636363637,17.561756439952077
2765,0,640.0000998914089,270,"(57, 118, 235, 268)",0.4610458911419424,0.5906791353671623,0.12963324422521993,28.117210610886822,0.10760747454270632,3456,3082.4,1918266,True,0.9664816627285657,0.98,0.18876592401838516,54.773829271302084,15.707135904165622,-16.966145833333332,45.292245370370374,48.36566545730319
2766,0,640.0000998914089,280,"(57, 118, 253, 278)",0.07083778014941303,0.09065997240533497,0.01982219225592194,27.98251471758773,0.1071506391983403,531,473.1,1923740,True,0.9664816627285657,0.98,0.1585630655780667,47.80068687363788,13.246935677759689,34.559322033898304,30.894538606403014,46.35535842969198
2767,0,640.0000998914089,288,"(57, 118, 235, 286)",0.00400213447171825,0.00517399969339261,0.0011718652216743605,29.281005672236688,0.11153471934683042,30,27.0,1908188,True,0.9664816627285657,0.98,0.1359114971304648,40.25284973586074,9.505429744618528,7.7,39.0,39.7528615322218
2768,0,640.0000998914089,289,"(57, 118, 253, 287)",0.00040021344717182497,0.0005173999693392611,0.0001171865221674361,29.281005672236702,0.11153469722677031,3,2.7,1924933,True,0.9664816627285657,0.98,0.12836071999639168,51.51981631862859,3.1721900545454838,4.333333333333333,51.333333333333336,51.51590908533876
2769,0,640.0000998914089,291,"(289,)",0.0032017075773745998,0.000459911083857121,-0.002741796493517479,-85.63544381419592,-0.8427077067690869,24,2.4000000000000004,1895211,True,0.9664816627285657,0.98,0.12836071999639168,14.615116117769569,3.004063485251497,13.333333333333334,-5.583333333333333,14.455150946596474
2770,0,640.0000998914089,294,"(57, 118, 253, 292)",0.1057897545357524,0.13630614747815423,0.030516392942401827,28.846265005831537,0.11007183365362841,793,711.3000000000001,1924166,True,0.9664816627285657,0.98,0.12836071999639168,42.8949067247804,9.317789601270366,37.26355611601513,16.006305170239596,40.55581856668963
